company_id,Company name,Company address,company_name_slug,company_no,reviews_count,average_company_rating,company_review_summary_url,company_review_url,foreign_company_id,map_address,map_latitude,map_longitude,industry,website_url,Secondary Address,Company Tel,Company Email,Contact Person,Position,FET,FCA,FOB,FCM,FOE,FOM,FIST,FCI,tertiary address
439593,Globetronics Sdn. Bhd.,Globetronics Sdn Bhd Bayan Lepas Industrial Park Bayan Lepas Penang Malaysia,globetronics-439593,198725-M,24,3.8333,/companies/439593/company-reviews/summary,/companies/439593/company-reviews,571,Globetronics Sdn Bhd Bayan Lepas Industrial Park Bayan Lepas Penang Malaysia,5.29877,100.289,Semiconductor/Wafer Fabrication,http://www.globetronics.com.my/,,,suwan@globetronics.com.my,Suwan Sirirathana, Equipment Manager,1,0,0,0,0,0,0,0,
461172,GLOBIVIO TECHNOLGY SDN BHD,,globivio-technolgy-1308017,1293533-V,0,0,/companies/1308017/company-reviews/summary,/companies/1308017/company-reviews,164906,,,,Advertising/Marketing/Promotion/PR,,,,,,,0,0,0,1,0,0,0,0,
444755,Gloco Malaysia  Sdn Bhd,"A-G-13A & A-01-13A, Block A, Merchant Square, No.1, Jalan Tropicana Selatan 1, Jalan PJU3, 47410 Petaling Jaya, Selangor, Malaysia",gloco-malaysia-444755,869397-U,107,3.8972,/companies/444755/company-reviews/summary,/companies/444755/company-reviews,16960,"A-G-13A & A-01-13A, Block A, Merchant Square, No.1, Jalan Tropicana Selatan 1, Jalan PJU3, 47410 Petaling Jaya, Selangor, Malaysia",3.133885,101.599057,Computer/Information Technology (Software),http://www.gloco.com,,,,,,0,0,0,0,0,0,1,0,
1.63E+14,GMP MEDICARE SDN BHD,,gmp-medicare-162686631463183,116271-X,7,4.5714,/companies/162686631463183/company-reviews/summary,/companies/162686631463183/company-reviews,213074,,,,Others,,,,sy_rohman@topglove.com.my,Syaiful Rohman B. Syaifullah," Assistant Manager, Mechanical & Electric",1,0,0,0,0,0,0,0,"Pt 64593, Jalan Dahlia/Ku8 Kawasan Perindustrian Meru Timur 41050 Klang Selangor"
,GNEY SOFTWARE SDN BHD,"#02-98 Jalan Permas 15/1 81750 Masai Johor, Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
867470,Goautomate Sdn. Bhd.,"33, Jalan Pentadbir U1/30, Taman Perindustrian Batu 3, 40150 Shah Alam, Selangor Darul Ehsan",goautomate-867470,1094841-D,1,5,/companies/867470/company-reviews/summary,/companies/867470/company-reviews,107675,"33, Jalan Pentadbir U1/30, Taman Perindustrian Batu 3, 40150 Shah Alam, Selangor Darul Ehsan",,,"Consulting (IT, Science, Engineering & Technical)",http://www.goautomate.com.my,"13-17, Jalan Warden U1/76 Taman Perindustrian BT.3, Shah Alam 40150 Selangor Malaysia.",019-2076837,wqtan@goautomate.com.my,Mr. Tan Wei Qiang,,0,0,0,0,1,0,0,0,
,GOLDMIND EVOLUTION SDN BHD,"NO 01&02-16, LEVEL 1, BLOCK B, SAVILLE KAJANG, JALAN REKO 43000, KAJANG, SELANGOR",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
,GOODTECH COMPUTER,"40-41, Jalan Nagasari, 85000, Segamat Baru, Johor.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
1013038,GOOROO SOLUTION SDN. BHD.,,gooroo-solution-1013038,1168582-D,1,3,/companies/1013038/company-reviews/summary,/companies/1013038/company-reviews,115310,,,,Entertainment/Media,,,'013-6101503',anep@gambo.tv,Muhammad Hanif Syahmi, Video Editor,0,1,0,0,0,0,0,0,
462591,GOVICLE SDN. BHD.,"B-1-07, Co Place 2, 2260 Jalan Usahawan 1, 63000 Cyberjaya, Selangor.",govicle-1280260,1243640-A,6,4.1667,/companies/1280260/company-reviews/summary,/companies/1280260/company-reviews,159147,"B-1-07, Co Place 2, 2260 Jalan Usahawan 1, 63000 Cyberjaya, Selangor.",,,Computer/Information Technology (Software),https://www.govicle.com,,,,,,0,0,0,1,0,0,0,0,
461455,GPRO Global Sdn Bhd,"No. 29 - 33 , Jalan Hang Tuah 4 , Taman Muhibah , 86000 Kluang , Johor , Malaysia.",gpro-global-461455,987502-V,6,4,/companies/461455/company-reviews/summary,/companies/461455/company-reviews,77015,"No. 29 - 33 , Jalan Hang Tuah 4 , Taman Muhibah , 86000 Kluang , Johor , Malaysia.",2.006091,103.322477,Science & Technology,http://www.gprotechnologies.com,,,,,,0,0,0,0,0,0,0,1,
449748,Grant Thornton Malaysia PLT,"Sheraton Imperial Court, Imperial Court, Jalan Sultan Ismail, 50250, Kuala Lumpur",grant-thornton-malaysia-plt-449748,AF:0737,46,3.7391,/companies/449748/company-reviews/summary,/companies/449748/company-reviews,33347,"Sheraton Imperial Court, Imperial Court, Jalan Sultan Ismail, 50250, Kuala Lumpur",,,Accounting/Audit/Tax Services,https://www.grantthornton.com.my/,"Grant Thornton Malaysia PLT – Johor Office
Suite 28.01, 28th Floor, Menara Zurich
No. 15, Jalan Dato’ Abdullah Tahir
80300 Johor Bahru",03-26924022,,,,0,0,1,0,0,1,0,0,
,GRAPHICLINE,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,Great Cellular Network Sdn. Bhd.,"No 7 & 9, Jalan Pulau Pinang 2 New Business Centre, Off Jalan Meru, Klang 41050 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
812019,Green Energy Automation Sdn Bhd,79-a Jalan Cantik 2 Taman Pelangi Indah Ulu Tiram Johor Malaysia,green-energy-automation-812019,1028104-T,2,5,/companies/812019/company-reviews/summary,/companies/812019/company-reviews,100972,79-a Jalan Cantik 2 Taman Pelangi Indah Ulu Tiram Johor Malaysia,1.576763,103.797818,Electrical & Electronics,http://www.geasb.com,,,haziq@geasb.com,Mr. Haziq, Project Supervisor,1,0,0,0,0,0,0,0,
,"GREY ADVERTISING DHAKA, BANGLADESH",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
466653,GREY Worldwide Sdn Bhd,"Menara Shell, No.211 Jalan Tun Sambanthan, 50470 Kuala Lumpur.",grey-worldwide-443674,149425-A,10,3.6,/companies/443674/company-reviews/summary,/companies/443674/company-reviews,13701,"Menara Shell, No.211 Jalan Tun Sambanthan, 50470 Kuala Lumpur.",3.133987,101.688807,Advertising/Marketing/Promotion/PR,,,,,,,0,0,0,1,0,0,0,0,
987000,Grim Film Sdn Bhd,Kuala Lumpur,grim-film-987000,1180651-V,2,5,/companies/987000/company-reviews/summary,/companies/987000/company-reviews,108999,Kuala Lumpur,,,Advertising/Marketing/Promotion/PR,http://thegrimfilm.com,,012-4281292',,Lai Zhi Lam, Writer,0,1,0,0,0,0,0,0,
466897,GSD Land (M) Sdn Bhd,"Lot 30, Persiaran Relau, 11900 Bayan Lepas,  Penang, Malaysia",gsd-land-m-458407,927531-A,8,4.875,/companies/458407/company-reviews/summary,/companies/458407/company-reviews,61819,"Lot 30, Persiaran Relau, 11900 Bayan Lepas,  Penang, Malaysia",,,Property/Real Estate,http://www.gsdland.com.my,,,,,,0,0,0,1,0,0,0,0,
458524,GTrade Technology Sdn Bhd,"Unit S-5-9, Gamuda Biz Suites Persiaran Anggerik Vanilla, Kota Kemuning 40460 Shah Alam, Selangor",gtrade-technology-458524,1343639-A,12,3.0833,/companies/458524/company-reviews/summary,/companies/458524/company-reviews,62367,"Unit S-5-9, Gamuda Biz Suites Persiaran Anggerik Vanilla, Kota Kemuning 40460 Shah Alam, Selangor",,,Retail/Merchandise,https://www.good2retail.com,,,,,,0,0,0,0,0,0,0,1,
1228390,Guidewire Software,"Suite 29-2, Level 29, Vertical Corporate Tower B, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur,",guidewire-software-1228390,1271998-V,6,5,/companies/1228390/company-reviews/summary,/companies/1228390/company-reviews,145490,"Suite 29-2, Level 29, Vertical Corporate Tower B, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur,",,,Computer/Information Technology (Software),http://Guidewire.com,,,,,,0,0,0,0,0,0,0,1,
1.62E+14,H L Hong & Co,"1B-3, Plaza Mayang, Jalan SS26/9, 47301 Petaling Jaya, Selangor.",h-l-hong-n-co-161760342273890,AF:1011,1,5,/companies/161760342273890/company-reviews/summary,/companies/161760342273890/company-reviews,206083,"1B-3, Plaza Mayang, Jalan SS26/9, 47301 Petaling Jaya, Selangor.",,,Accounting/Audit/Tax Services,,"No 9, Jalan Anggerik Vanilla T 31/T, Kota Kemuning, 40460 Shah Alam, Selangor.",,,,,0,0,1,0,0,0,0,0,
,Hanmal Culture Group,,,,,,,,,,,,,,,'+821093486071',jonkim0815@gmail.com,Jonathan Kim, CEO,0,1,0,0,0,0,0,0,
627045,Hanwha Q CELLS Malaysia Sdn. Bhd.,"Lot 1, Jalan SP 2, Seksyen 2, Selangor Science Park 2, 63300 Cyberjaya, Selangor",hanwha-q-cells-malaysia-627045,810647-M,150,4.3,/companies/627045/company-reviews/summary,/companies/627045/company-reviews,38436,"Lot 1, Jalan SP 2, Seksyen 2, Selangor Science Park 2, 63300 Cyberjaya, Selangor",2.919083,101.623793,Utilities/Power,https://www.hanwha-qcells.com/,,603 8315 0000,N.Naharudin@my.q-cells.com,Ms Shima Naharudin,,0,0,0,0,1,0,0,0,
1.64E+14,HAPPY CRITTERS PRODUCTION,,happy-critters-production-164138216785263,002587312-A,0,0,/companies/164138216785263/company-reviews/summary,/companies/164138216785263/company-reviews,235933,,,,Arts/Design/Fashion,https://www.happycrittersproduction.com/,,'017-3995673',danesh@happycrittersproduction.com,Danesh, Senior Editor,0,1,0,0,0,0,0,0,
,HASHTAG MEDIA,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
1003740,HASKELL MALAYSIA SERVICES SDN. BHD.,"Solaris Dutamas, No. 1, Jalan Dutamas 1, 50480 Kuala Lumpur,",haskell-malaysia-services-1003740,1176755-X,28,3.7857,/companies/1003740/company-reviews/summary,/companies/1003740/company-reviews,112184,"Solaris Dutamas, No. 1, Jalan Dutamas 1, 50480 Kuala Lumpur,",,,Construction/Building/Engineering,https://www.youtube.com/channel/UC4B3zQ9lxzZhn2mHOVUnVzg/playlists,,603 6411 8541,sanjevakumarran.elilalagan@haskell.com,Sanjevakumarran Elilalagan,,0,0,0,0,1,0,0,0,
472691,Hatch Big Ideas Sdn Bhd,Kota Damansara Petaling Jaya Selangor Malaysia,hatch-big-ideas-466897,938127-M,1,3,/companies/466897/company-reviews/summary,/companies/466897/company-reviews,87987,Kota Damansara Petaling Jaya Selangor Malaysia,3.167466,101.58734,Advertising/Marketing/Promotion/PR,http://www.hatchideas.my,,,,,,0,0,0,1,0,0,0,0,
,HBA Global Consultancy Sdn. Bhd.,"12, 1st Floor, Tingkat Binjai 15, Taman Sri Rambai, 14000 Bukit Mertajam, Penang",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
,HEERPICTURE,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
609890,Heineken Malaysia Berhad,"Lot 1135, Batu 9 Jalan Klang Lama, 46710 Selangor",heineken-malaysia-berhad-609890,5350-X,71,4.1408,/companies/609890/company-reviews/summary,/companies/609890/company-reviews,1840,"Lot 1135, Batu 9 Jalan Klang Lama, 46710 Selangor",,,Consumer Products/FMCG,http://careers.heinekenmalaysia.com/join-heineken/,"Sungei Way Brewery, Lot 1135 Batu 9, Jalan Klang Lama 46000 Petaling Jaya, Selangor Darul Ehsan, Malaysia",,,,,0,0,0,0,0,0,1,0,
472764,HeiTech Padu Berhad,Menara HeiTech Village Persiaran Kewajipan Usj 1 47600 Subang Jaya Selangor Malaysia,heitech-padu-berhad-610084,310628-D,215,4.1256,/companies/610084/company-reviews/summary,/companies/610084/company-reviews,3061,Menara HeiTech Village Persiaran Kewajipan Usj 1 47600 Subang Jaya Selangor Malaysia,3.06219,101.59401,Computer/Information Technology (Software),http://www.heitech.com.my,,,,,,0,0,0,1,0,0,0,0,
827939,HENGYUAN REFINING COMPANY  BERHAD,"Batu 1, Jalan Pantai, 71000 Port Dickson, Negeri Sembilan",hengyuan-refining-company-berhad-827939,196001000259(3926-U),58,4.3966,/companies/827939/company-reviews/summary,/companies/827939/company-reviews,104413,"Batu 1, Jalan Pantai, 71000 Port Dickson, Negeri Sembilan",2.528309,101.809946,Oil/Gas/Petroleum,,,,muhaizad.maarof@hrc.com.my,Muhaizad Maarof, Section Head - Workshop,1,0,0,0,0,0,0,0,
,HENRY NG & ASSOCIATES,"76A, JALAN MOLEK 2/1
TAMAN MOLEK
81100 JOHOR BAHRU
JOHOR",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
,"HERBERT SDN BHD, PETALING JAYA SELANGOR",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,HESH PRODUCTION SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
471701,Hexachase FlexiPack Sdn Bhd,"No. 20, Jalan TTC 26, Taman Teknologi Cheng, 75250 Melaka.",hexachase-flexipack-471701,1072946-W,4,4.75,/companies/471701/company-reviews/summary,/companies/471701/company-reviews,93657,"No. 20, Jalan TTC 26, Taman Teknologi Cheng, 75250 Melaka.",,,Manufacturing/Production,http://www.hexachase.com,,,,,,1,0,0,0,0,0,0,0,
472922,Hexarus Creative Sdn Bhd,,hexarus-creative-157562953327348,1169463-H,0,0,/companies/157562953327348/company-reviews/summary,/companies/157562953327348/company-reviews,180182,,,,Entertainment/Media,http://www.hexarus-creative.com,,,,,,0,0,0,1,0,0,0,0,
610084,HEYBRO MCN SDN. BHD.,,heybro-mcn-164316033337762,1405117-V,1,4,/companies/164316033337762/company-reviews/summary,/companies/164316033337762/company-reviews,240609,,,,Entertainment/Media,https://www.facebook.com/fuyoohchannel,,,,,,0,0,0,1,0,0,0,0,
1013030,High Pines Training and Consultancy Sdn Bhd,"1113, 11th Floor, Lobby 4 Block A, Damansara Intan. No. 1 Jalan SS20/27, 47400 Petaling Jaya, Selangor.",high-pines-training-and-consultancy-1013030,1078739M,0,0,/companies/1013030/company-reviews/summary,/companies/1013030/company-reviews,115303,"1113, 11th Floor, Lobby 4 Block A, Damansara Intan. No. 1 Jalan SS20/27, 47400 Petaling Jaya, Selangor.",,,Accounting/Audit/Tax Services,https://www.highpinestc.com,"1706, 17 th Floor, Lobby 1, No.1 Jalan SS20/27, 47400 Petaling Jaya, Selangor Darul Ehsan.",,,,,0,0,0,0,0,0,1,0,
,"HIGHNESS BEAUTY CLINICS, DUBAI",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
461335,Hilti Asia IT Services Sdn. Bhd.,"Level 5, Brunsfield Oasis Tower 3, No. 2, Jalan PJU 1A/7A, Oasis Square, Oasis Damansara, 47301, Petaling jaya, Selangor",hilti-asia-it-services-461335,1004152-D,23,4.6087,/companies/461335/company-reviews/summary,/companies/461335/company-reviews,76571,"Level 5, Brunsfield Oasis Tower 3, No. 2, Jalan PJU 1A/7A, Oasis Square, Oasis Damansara, 47301, Petaling jaya, Selangor",,,Computer/Information Technology (Software),https://www.hilti.com/,,,,,,0,0,0,0,0,0,0,1,
,HIREDLY,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,Hitachi ABB Power Grids,"Lot 608, Jalan Lagoon Selatan Bandar Sunway, Subang Jaya 47500 Selangor Malaysia.",,,,,,,,,,,,,,03-56284888,ming-kim.lian@my.abb.com,Ms Lian Ming Kim,Senior Engineer,0,0,0,0,1,0,0,0,
610059,Hitachi eBworx Sdn. Bhd.,"Level 3A Block B, Axis Business Park, No. 10 Jalan 13/4, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",hitachi-ebworx-610059,521609-T,62,3.2581,/companies/610059/company-reviews/summary,/companies/610059/company-reviews,2911,"Level 3A Block B, Axis Business Park, No. 10 Jalan 13/4, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",,,Computer/Information Technology (Software),http://www.hitachi-ebworx.com,,,,,,0,0,0,0,0,0,0,1,
829364,Hitchbird,Petronas Twin Tower Kuala Lumpur City Centre Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,hitchbird-829364,1275001-U,36,3.9706,/companies/829364/company-reviews/summary,/companies/829364/company-reviews,104732,Petronas Twin Tower Kuala Lumpur City Centre Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,3.157741,101.712167,Advertising/Marketing/Promotion/PR,http://www.hitchbird.com,"45-7, The Boulevard, Lingkaran Syed Putra, Mid Valley City, 59200, Kuala Lumpur",,,,,0,0,0,0,0,1,0,0,
1.58E+14,HKC Teknik Sdn. Bhd.,,hkc-teknik-158219768269017,1347375-W,1,5,/companies/158219768269017/company-reviews/summary,/companies/158219768269017/company-reviews,184804,,,,Manufacturing/Production,,,,-,Lim Wei Keong, Engineer,1,0,0,0,0,0,0,0,"290, Jalan Industri Galla 14, Taman Mutiara Galla, 70200 Seremban, Negeri Sembilan, Malaysia"
,HOCK SIEW HEONG SDN BHD,"Batu 33 1/2, Parit Waraf, Jalan Johor",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
610687,Honda Malaysia Sdn Bhd,"HICOM Industrial Park Pegoh, 78000 Alor Gajah, Melaka.",honda-malaysia-610687,532120-D,99,4.1616,/companies/610687/company-reviews/summary,/companies/610687/company-reviews,6103,"HICOM Industrial Park Pegoh, 78000 Alor Gajah, Melaka.",,,Manufacturing/Production,http://www.honda.com.my,,,,,,1,0,0,0,0,0,0,0,
1.61287E+14,Honeywell,"1. Level 25, UOA Corp Tower, Lobby B, Avenue 10, The Vertical, Bangsar South City, 59200, Kuala Lumpur, Malaysia",honeywell-161286977130189,,4,4,/companies/161286977130189/company-reviews/summary,/companies/161286977130189/company-reviews,201643,"1. Level 25, UOA Corp Tower, Lobby B, Avenue 10, The Vertical, Bangsar South City, 59200, Kuala Lumpur, Malaysia",,,Electrical & Electronics,http://careers.honeywell.com/us/en/,"No 2, Jalan Industri PBP 9, Pusat Bandar Puchong, 47100, Puchong, Selangor, Malaysia",,,,,0,0,0,0,0,0,1,0,
456982,Hong Leong Islamic Bank Berhad,"8 Jalan Perak, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",hong-leong-islamic-bank-berhad-456982,686191-W ,20,4.45,/companies/456982/company-reviews/summary,/companies/456982/company-reviews,56302,"8 Jalan Perak, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.154295,101.70931,Banking/Financial Services,http://www.hlisb.com.my/,"LEVEL 20, HONG LEONG TOWER, NO 6 JALAN DAMANLELA, BUKIT DAMANSARA 50490 KUALA LUMPUR, MALAYSIA",,,,,0,0,0,0,0,1,0,0,
611590,HOOPS STATION SDN BHD,"Bukit Bintang, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",hoops-station-461172,802237-A,12,3.1667,/companies/461172/company-reviews/summary,/companies/461172/company-reviews,75731,"Bukit Bintang, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.145175,101.708253,Retail/Merchandise,http://hoopsstation.com,,,,,,0,0,0,1,0,0,0,0,
,HR LENORA CREATIVE GCMART TRADING,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
441683,HS Optimus Wood Products Sdn Bhd,"Simpang Renggam, Johor, Malaysia",hs-optimus-wood-products-441683,233076-U,3,4.3333,/companies/441683/company-reviews/summary,/companies/441683/company-reviews,7484,"Simpang Renggam, Johor, Malaysia",,,Wood/Fibre/Paper,,"Plo 32 & 34, Taman Perindustrian Simpang Renggam, 86200 Simpang Renggam, Johor, Malaysia",,,,,0,0,0,0,0,0,1,0,
635772,Huawei Technologies (Malaysia) Sdn. Bhd,"Suite 32-01, Level 32, Integra Tower, The Intermark, 348, Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia",huawei-technologies-malaysia-635772,545949-D,203,3.601,/companies/635772/company-reviews/summary,/companies/635772/company-reviews,54779,"Suite 32-01, Level 32, Integra Tower, The Intermark, 348, Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia",,,Telecommunication,,"Plaza 33, Petaling Jaya",,chan.wen.theng1@huawei.com,Chan Wen Theng, Engineer,1,0,0,0,1,1,1,1,
1.66E+14,Hugo Tax & Management Services PLT,"No. 11-2, Jalan Komersial TAKH 3, Taman Ayer Keroh Heights, 75450 Ayer Keroh, Melaka.",hugo-tax-n-management-services-plt-165995756288804,MA0198728-T,0,0,/companies/165995756288804/company-reviews/summary,/companies/165995756288804/company-reviews,268040,"No. 11-2, Jalan Komersial TAKH 3, Taman Ayer Keroh Heights, 75450 Ayer Keroh, Melaka.",,,Consulting (Business & Management),,,,,,,0,0,1,0,0,0,0,0,
612177,HUMANOLOGY SDN. BHD.,Kuala Lumpur,humanology-1284676,1224424-D,1,5,/companies/1284676/company-reviews/summary,/companies/1284676/company-reviews,160123,Kuala Lumpur,,,Consulting (Business & Management),http://www.hba.com.my/v2/,,,,,,0,0,0,1,0,0,0,0,
,I THINK MANUFACTURING SOLUTION SDN BHD,"No. 1 (Tingkat Bawah), Jalan Bestari 1, Taman Bakri Bestari, Jalan Bakri Batu 5, 84000 Muar, Johor.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
617501,IBE GLOBAL,"Mahkamah Sesyen Bandar Baru Bangi, 3 Jalan 15/1, Bangi, 43000 Bandar Baru Bangi, Selangor, Malaysia",ibe-global-646766,792531-K,0,0,/companies/646766/company-reviews/summary,/companies/646766/company-reviews,71932,"Mahkamah Sesyen Bandar Baru Bangi, 3 Jalan 15/1, Bangi, 43000 Bandar Baru Bangi, Selangor, Malaysia",2.932624,101.770612,Exhibitions/Event management/MICE,,,,,,,0,0,0,1,0,0,0,0,
,IBEC SOLUTION,"No.23-1 (1st Floor), Jalan Springhill 9/12 Bandar Springhill Lukut, Port Dickson",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
609914,IBM Malaysia Sdn Bhd,"Persiaran Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",ibm-malaysia-609914,500613-M,268,3.9963,/companies/609914/company-reviews/summary,/companies/609914/company-reviews,2201,"Persiaran Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",,,Computer/Information Technology (Software),,"IBM Global Delevery Centre, Malaysia Sdn Bhd, Block A, Quill 18, Lingkaran Teknokrat 3 Barat Cyber 4 63000 Cyberjaya",03-82139000,,,,0,0,0,0,0,1,0,0,
1218167,iBOXCHAIN Sdn Bhd,"A-04-03A, Tamarind Square, Persiaran Multimedia, Cyber 11, 63000 Cyberjaya",iboxchain-1218167,1236260-X,1,5,/companies/1218167/company-reviews/summary,/companies/1218167/company-reviews,123953,"A-04-03A, Tamarind Square, Persiaran Multimedia, Cyber 11, 63000 Cyberjaya",,,Computer/Information Technology (Software),http://www.iboxchain.my,,,,,,0,0,0,0,0,0,0,1,
444480,ICT Zone Sdn Bhd,"Ground Floor, Block H, Excella Business Park, Jalan Ampang Putra, Ampang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ict-zone-444480,558263-V,3,5,/companies/444480/company-reviews/summary,/companies/444480/company-reviews,16082,"Ground Floor, Block H, Excella Business Park, Jalan Ampang Putra, Ampang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,Computer/Information Technology (Hardware),https://www.ictzone.com.my,,,,,,0,0,0,0,0,0,0,1,
1018179,iCYCLE Malaysia Sdn Bhd,"Unit B1 & B3, Level 11, Tower B, Medini 9, Persiaran Medini Sentral 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor Darul Takzim, Malaysia.",icycle-malaysia-1018179,915861-U,10,2.9,/companies/1018179/company-reviews/summary,/companies/1018179/company-reviews,117304,"Unit B1 & B3, Level 11, Tower B, Medini 9, Persiaran Medini Sentral 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor Darul Takzim, Malaysia.",,,Others,http://www.icycle-global.com/,,,,,,0,0,0,0,1,0,0,0,
1.66E+14,IDOU ENTERTAINMENT SDN. BHD.,"PT16690-Second Floor, Jalan Nilai 3/10, 71800 Nilai Negeri Sembilan",idou-entertainment-166134029688654,1370032-D,0,0,/companies/166134029688654/company-reviews/summary,/companies/166134029688654/company-reviews,270089,"PT16690-Second Floor, Jalan Nilai 3/10, 71800 Nilai Negeri Sembilan",,,Entertainment/Media,https://www.idou.live/contact-us,,,,,,0,0,0,0,0,0,0,1,
1.56767E+14,IDRIS IBRAHIM & CO.,,idris-ibrahim-n-co-156767410139831,AF 1047,4,4.75,/companies/156767410139831/company-reviews/summary,/companies/156767410139831/company-reviews,174300,,,,Accounting/Audit/Tax Services,http://www.iigroup.com.my,"No 43-1, Jalan Dataran Wangsa 1, Dataran Wangsa Melawati, Wangsa Melawati, 53300 Kuala Lumpur.",03-41444268,,,,0,0,0,0,0,1,0,0,
446736,IFast Capital Sdn Bhd,"Level 28, Menara AIA Sentral, No. 30 Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Malaysia.",ifast-capital-446736,727312-V,56,4.1786,/companies/446736/company-reviews/summary,/companies/446736/company-reviews,23676,"Level 28, Menara AIA Sentral, No. 30 Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Malaysia.",3.149606,101.71153,Banking/Financial Services,,,,,,,0,0,0,0,0,0,0,1,
